scenario_id,opinion_leaf,opinion_domain,opinion_leaf_label,attack_present,attack_leaf,attack_leaf_label,baseline_score,post_score,delta_score,abs_delta_score,adversarial_effectivity,adversarial_direction,profile_id,exposure_intensity_hint,attack_realism_score,attack_coherence_score,attack_rewrite_required,attack_heuristic_pass,baseline_plausibility_score,baseline_consistency_score,baseline_rewrite_required,baseline_heuristic_pass,post_plausibility_score,post_consistency_score,post_rewrite_required,post_heuristic_pass,baseline_fallback_used,post_fallback_used,scenario_design,profile_panel_index,leaf_repeat_index_within_profile,profile_cont_chronological_age,profile_cont_big_five_agreeableness_altruism_pct,profile_cont_big_five_agreeableness_compliance_pct,profile_cont_big_five_agreeableness_modesty_pct,profile_cont_big_five_agreeableness_straightforwardness_pct,profile_cont_big_five_agreeableness_tender_mindedness_pct,profile_cont_big_five_agreeableness_trust_pct,profile_cont_big_five_agreeableness_mean_pct,profile_cont_big_five_conscientiousness_achievement_striving_pct,profile_cont_big_five_conscientiousness_competence_pct,profile_cont_big_five_conscientiousness_deliberation_pct,profile_cont_big_five_conscientiousness_dutifulness_pct,profile_cont_big_five_conscientiousness_order_pct,profile_cont_big_five_conscientiousness_self_discipline_pct,profile_cont_big_five_conscientiousness_mean_pct,profile_cont_big_five_extraversion_activity_level_pct,profile_cont_big_five_extraversion_assertiveness_pct,profile_cont_big_five_extraversion_excitement_seeking_pct,profile_cont_big_five_extraversion_gregariousness_pct,profile_cont_big_five_extraversion_positive_emotions_pct,profile_cont_big_five_extraversion_warmth_pct,profile_cont_big_five_extraversion_mean_pct,profile_cont_big_five_neuroticism_anger_hostility_pct,profile_cont_big_five_neuroticism_anxiety_pct,profile_cont_big_five_neuroticism_depression_pct,profile_cont_big_five_neuroticism_impulsiveness_pct,profile_cont_big_five_neuroticism_self_consciousness_pct,profile_cont_big_five_neuroticism_stress_vulnerability_pct,profile_cont_big_five_neuroticism_mean_pct,profile_cont_big_five_openness_to_experience_actions_pct,profile_cont_big_five_openness_to_experience_aesthetics_pct,profile_cont_big_five_openness_to_experience_fantasy_pct,profile_cont_big_five_openness_to_experience_feelings_pct,profile_cont_big_five_openness_to_experience_ideas_pct,profile_cont_big_five_openness_to_experience_values_pct,profile_cont_big_five_openness_to_experience_mean_pct,profile_cont_heuristic_shift_sensitivity_proxy,profile_cont_resilience_index,profile_cat_sex
scenario_00031,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,217.0,250.0,33.0,33.0,-33.0,-1,profile_0008,0.72,0.7,0.8,False,True,0.7,0.6,False,True,0.8,0.7,False,False,False,False,profile_panel_factorial,2,3,24.0,10.523,7.56,5.881,18.998,11.22,12.18,11.06,70.736,59.659,68.239,65.583,69.987,78.531,68.789,80.373,90.592,92.195,97.157,83.135,85.216,88.111,64.053,70.957,73.373,73.944,74.0,78.767,72.516,53.351,70.855,71.901,72.956,53.244,63.766,64.346,0.535,0.465,Male
scenario_00032,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,450.0,520.0,70.0,70.0,70.0,1,profile_0008,0.62,0.8,0.9,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_factorial,2,4,24.0,10.523,7.56,5.881,18.998,11.22,12.18,11.06,70.736,59.659,68.239,65.583,69.987,78.531,68.789,80.373,90.592,92.195,97.157,83.135,85.216,88.111,64.053,70.957,73.373,73.944,74.0,78.767,72.516,53.351,70.855,71.901,72.956,53.244,63.766,64.346,0.535,0.465,Male
scenario_00033,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,217.0,180.0,-37.0,37.0,37.0,-1,profile_0009,0.62,0.6,0.7,False,True,0.8,0.7,False,True,0.7,0.8,False,True,False,False,profile_panel_factorial,3,1,38.0,91.357,74.017,77.232,80.546,79.109,78.532,80.132,24.668,47.948,31.222,24.905,23.069,21.536,28.891,26.485,2.689,26.19,30.027,19.877,6.011,18.546,63.382,63.07,57.658,55.806,51.349,47.598,56.477,2.417,11.791,0.0,4.319,4.813,10.917,5.71,0.6212,0.3788,Other
scenario_00034,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,42.0,68.0,26.0,26.0,-26.0,-1,profile_0009,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.7,0.6,False,True,False,False,profile_panel_factorial,3,2,38.0,91.357,74.017,77.232,80.546,79.109,78.532,80.132,24.668,47.948,31.222,24.905,23.069,21.536,28.891,26.485,2.689,26.19,30.027,19.877,6.011,18.546,63.382,63.07,57.658,55.806,51.349,47.598,56.477,2.417,11.791,0.0,4.319,4.813,10.917,5.71,0.6212,0.3788,Other
scenario_00035,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,123.0,185.0,62.0,62.0,-62.0,-1,profile_0009,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.7,False,True,False,False,profile_panel_factorial,3,3,38.0,91.357,74.017,77.232,80.546,79.109,78.532,80.132,24.668,47.948,31.222,24.905,23.069,21.536,28.891,26.485,2.689,26.19,30.027,19.877,6.011,18.546,63.382,63.07,57.658,55.806,51.349,47.598,56.477,2.417,11.791,0.0,4.319,4.813,10.917,5.71,0.6212,0.3788,Other
scenario_00036,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,42.0,28.0,-14.0,14.0,-14.0,1,profile_0009,0.62,0.4,0.5,True,True,0.7,0.8,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,3,4,38.0,91.357,74.017,77.232,80.546,79.109,78.532,80.132,24.668,47.948,31.222,24.905,23.069,21.536,28.891,26.485,2.689,26.19,30.027,19.877,6.011,18.546,63.382,63.07,57.658,55.806,51.349,47.598,56.477,2.417,11.791,0.0,4.319,4.813,10.917,5.71,0.6212,0.3788,Other
scenario_00037,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,150.0,220.0,70.0,70.0,-70.0,-1,profile_0009,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.0,0.0,True,True,False,False,profile_panel_factorial,3,1,38.0,91.357,74.017,77.232,80.546,79.109,78.532,80.132,24.668,47.948,31.222,24.905,23.069,21.536,28.891,26.485,2.689,26.19,30.027,19.877,6.011,18.546,63.382,63.07,57.658,55.806,51.349,47.598,56.477,2.417,11.791,0.0,4.319,4.813,10.917,5.71,0.6212,0.3788,Other
scenario_00038,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,42.0,65.0,23.0,23.0,-23.0,-1,profile_0009,0.62,0.8,0.9,False,True,0.7,0.8,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,3,2,38.0,91.357,74.017,77.232,80.546,79.109,78.532,80.132,24.668,47.948,31.222,24.905,23.069,21.536,28.891,26.485,2.689,26.19,30.027,19.877,6.011,18.546,63.382,63.07,57.658,55.806,51.349,47.598,56.477,2.417,11.791,0.0,4.319,4.813,10.917,5.71,0.6212,0.3788,Other
scenario_00039,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,37.0,52.0,15.0,15.0,-15.0,-1,profile_0009,0.62,0.7,0.8,False,False,0.7,0.8,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,3,3,38.0,91.357,74.017,77.232,80.546,79.109,78.532,80.132,24.668,47.948,31.222,24.905,23.069,21.536,28.891,26.485,2.689,26.19,30.027,19.877,6.011,18.546,63.382,63.07,57.658,55.806,51.349,47.598,56.477,2.417,11.791,0.0,4.319,4.813,10.917,5.71,0.6212,0.3788,Other
scenario_00040,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,42.0,68.0,26.0,26.0,26.0,1,profile_0009,0.68,0.7,0.8,False,True,0.7,0.8,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,3,4,38.0,91.357,74.017,77.232,80.546,79.109,78.532,80.132,24.668,47.948,31.222,24.905,23.069,21.536,28.891,26.485,2.689,26.19,30.027,19.877,6.011,18.546,63.382,63.07,57.658,55.806,51.349,47.598,56.477,2.417,11.791,0.0,4.319,4.813,10.917,5.71,0.6212,0.3788,Other
scenario_00041,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,42.0,28.0,-14.0,14.0,14.0,-1,profile_0009,0.62,0.8,0.9,False,True,0.7,0.8,False,True,0.7,0.8,False,True,False,False,profile_panel_factorial,3,1,38.0,91.357,74.017,77.232,80.546,79.109,78.532,80.132,24.668,47.948,31.222,24.905,23.069,21.536,28.891,26.485,2.689,26.19,30.027,19.877,6.011,18.546,63.382,63.07,57.658,55.806,51.349,47.598,56.477,2.417,11.791,0.0,4.319,4.813,10.917,5.71,0.6212,0.3788,Other
scenario_00042,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,42.0,64.0,22.0,22.0,-22.0,-1,profile_0009,0.62,0.8,0.9,False,True,0.7,0.8,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,3,2,38.0,91.357,74.017,77.232,80.546,79.109,78.532,80.132,24.668,47.948,31.222,24.905,23.069,21.536,28.891,26.485,2.689,26.19,30.027,19.877,6.011,18.546,63.382,63.07,57.658,55.806,51.349,47.598,56.477,2.417,11.791,0.0,4.319,4.813,10.917,5.71,0.6212,0.3788,Other
scenario_00043,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,37.0,52.0,15.0,15.0,-15.0,-1,profile_0009,0.62,0.7,0.8,False,True,0.8,0.8,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,3,3,38.0,91.357,74.017,77.232,80.546,79.109,78.532,80.132,24.668,47.948,31.222,24.905,23.069,21.536,28.891,26.485,2.689,26.19,30.027,19.877,6.011,18.546,63.382,63.07,57.658,55.806,51.349,47.598,56.477,2.417,11.791,0.0,4.319,4.813,10.917,5.71,0.6212,0.3788,Other
scenario_00044,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,42.0,28.0,-14.0,14.0,-14.0,1,profile_0009,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.7,0.6,False,True,False,False,profile_panel_factorial,3,4,38.0,91.357,74.017,77.232,80.546,79.109,78.532,80.132,24.668,47.948,31.222,24.905,23.069,21.536,28.891,26.485,2.689,26.19,30.027,19.877,6.011,18.546,63.382,63.07,57.658,55.806,51.349,47.598,56.477,2.417,11.791,0.0,4.319,4.813,10.917,5.71,0.6212,0.3788,Other
scenario_00045,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,120.0,150.0,30.0,30.0,-30.0,-1,profile_0009,0.68,0.8,0.7,False,True,0.7,0.8,False,True,0.8,0.7,False,False,False,False,profile_panel_factorial,3,1,38.0,91.357,74.017,77.232,80.546,79.109,78.532,80.132,24.668,47.948,31.222,24.905,23.069,21.536,28.891,26.485,2.689,26.19,30.027,19.877,6.011,18.546,63.382,63.07,57.658,55.806,51.349,47.598,56.477,2.417,11.791,0.0,4.319,4.813,10.917,5.71,0.6212,0.3788,Other
scenario_00046,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,42.0,65.0,23.0,23.0,-23.0,-1,profile_0009,0.62,0.8,0.9,False,True,0.7,0.8,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,3,2,38.0,91.357,74.017,77.232,80.546,79.109,78.532,80.132,24.668,47.948,31.222,24.905,23.069,21.536,28.891,26.485,2.689,26.19,30.027,19.877,6.011,18.546,63.382,63.07,57.658,55.806,51.349,47.598,56.477,2.417,11.791,0.0,4.319,4.813,10.917,5.71,0.6212,0.3788,Other
scenario_00047,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,67.0,75.0,8.0,8.0,-8.0,-1,profile_0009,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.8,0.8,False,True,False,False,profile_panel_factorial,3,3,38.0,91.357,74.017,77.232,80.546,79.109,78.532,80.132,24.668,47.948,31.222,24.905,23.069,21.536,28.891,26.485,2.689,26.19,30.027,19.877,6.011,18.546,63.382,63.07,57.658,55.806,51.349,47.598,56.477,2.417,11.791,0.0,4.319,4.813,10.917,5.71,0.6212,0.3788,Other
scenario_00048,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,42.0,55.0,13.0,13.0,13.0,1,profile_0009,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,3,4,38.0,91.357,74.017,77.232,80.546,79.109,78.532,80.132,24.668,47.948,31.222,24.905,23.069,21.536,28.891,26.485,2.689,26.19,30.027,19.877,6.011,18.546,63.382,63.07,57.658,55.806,51.349,47.598,56.477,2.417,11.791,0.0,4.319,4.813,10.917,5.71,0.6212,0.3788,Other
scenario_00049,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,312.0,240.0,-72.0,72.0,72.0,-1,profile_0011,0.62,0.8,0.9,False,True,0.8,0.7,False,True,0.6,0.5,True,True,False,False,profile_panel_factorial,4,1,52.0,46.934,15.422,43.191,37.405,48.199,43.041,39.032,50.54,55.792,59.533,62.353,55.286,62.904,57.735,18.611,25.752,38.005,29.674,17.256,22.483,25.297,30.423,27.352,30.404,27.946,19.374,24.163,26.61,12.308,4.856,7.053,7.532,12.537,26.922,11.868,0.4085,0.5915,Female
scenario_00050,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,423.0,470.0,47.0,47.0,-47.0,-1,profile_0011,0.62,0.8,0.9,False,True,0.7,0.8,False,True,0.8,0.8,False,True,False,False,profile_panel_factorial,4,2,52.0,46.934,15.422,43.191,37.405,48.199,43.041,39.032,50.54,55.792,59.533,62.353,55.286,62.904,57.735,18.611,25.752,38.005,29.674,17.256,22.483,25.297,30.423,27.352,30.404,27.946,19.374,24.163,26.61,12.308,4.856,7.053,7.532,12.537,26.922,11.868,0.4085,0.5915,Female
scenario_00051,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,217.0,250.0,33.0,33.0,-33.0,-1,profile_0011,0.62,0.8,0.9,False,True,0.0,0.0,True,True,0.8,0.7,False,False,False,False,profile_panel_factorial,4,3,52.0,46.934,15.422,43.191,37.405,48.199,43.041,39.032,50.54,55.792,59.533,62.353,55.286,62.904,57.735,18.611,25.752,38.005,29.674,17.256,22.483,25.297,30.423,27.352,30.404,27.946,19.374,24.163,26.61,12.308,4.856,7.053,7.532,12.537,26.922,11.868,0.4085,0.5915,Female
scenario_00052,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,450.0,410.0,-40.0,40.0,-40.0,1,profile_0011,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_factorial,4,4,52.0,46.934,15.422,43.191,37.405,48.199,43.041,39.032,50.54,55.792,59.533,62.353,55.286,62.904,57.735,18.611,25.752,38.005,29.674,17.256,22.483,25.297,30.423,27.352,30.404,27.946,19.374,24.163,26.61,12.308,4.856,7.053,7.532,12.537,26.922,11.868,0.4085,0.5915,Female
scenario_00053,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,312.0,280.0,-32.0,32.0,32.0,-1,profile_0011,0.62,0.4,0.5,True,True,0.8,0.8,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,4,1,52.0,46.934,15.422,43.191,37.405,48.199,43.041,39.032,50.54,55.792,59.533,62.353,55.286,62.904,57.735,18.611,25.752,38.005,29.674,17.256,22.483,25.297,30.423,27.352,30.404,27.946,19.374,24.163,26.61,12.308,4.856,7.053,7.532,12.537,26.922,11.868,0.4085,0.5915,Female
scenario_00054,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,450.0,510.0,60.0,60.0,-60.0,-1,profile_0011,0.72,0.8,0.9,False,False,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_factorial,4,2,52.0,46.934,15.422,43.191,37.405,48.199,43.041,39.032,50.54,55.792,59.533,62.353,55.286,62.904,57.735,18.611,25.752,38.005,29.674,17.256,22.483,25.297,30.423,27.352,30.404,27.946,19.374,24.163,26.61,12.308,4.856,7.053,7.532,12.537,26.922,11.868,0.4085,0.5915,Female
scenario_00055,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,214.0,240.0,26.0,26.0,-26.0,-1,profile_0011,0.62,0.6,0.7,True,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,4,3,52.0,46.934,15.422,43.191,37.405,48.199,43.041,39.032,50.54,55.792,59.533,62.353,55.286,62.904,57.735,18.611,25.752,38.005,29.674,17.256,22.483,25.297,30.423,27.352,30.404,27.946,19.374,24.163,26.61,12.308,4.856,7.053,7.532,12.537,26.922,11.868,0.4085,0.5915,Female
scenario_00056,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,423.0,458.0,35.0,35.0,35.0,1,profile_0011,0.62,0.7,0.8,False,False,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,4,4,52.0,46.934,15.422,43.191,37.405,48.199,43.041,39.032,50.54,55.792,59.533,62.353,55.286,62.904,57.735,18.611,25.752,38.005,29.674,17.256,22.483,25.297,30.423,27.352,30.404,27.946,19.374,24.163,26.61,12.308,4.856,7.053,7.532,12.537,26.922,11.868,0.4085,0.5915,Female
scenario_00057,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,217.0,195.0,-22.0,22.0,22.0,-1,profile_0011,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.7,False,True,False,False,profile_panel_factorial,4,1,52.0,46.934,15.422,43.191,37.405,48.199,43.041,39.032,50.54,55.792,59.533,62.353,55.286,62.904,57.735,18.611,25.752,38.005,29.674,17.256,22.483,25.297,30.423,27.352,30.404,27.946,19.374,24.163,26.61,12.308,4.856,7.053,7.532,12.537,26.922,11.868,0.4085,0.5915,Female
scenario_00058,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,312.0,280.0,-32.0,32.0,32.0,-1,profile_0011,0.62,0.8,0.9,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,4,2,52.0,46.934,15.422,43.191,37.405,48.199,43.041,39.032,50.54,55.792,59.533,62.353,55.286,62.904,57.735,18.611,25.752,38.005,29.674,17.256,22.483,25.297,30.423,27.352,30.404,27.946,19.374,24.163,26.61,12.308,4.856,7.053,7.532,12.537,26.922,11.868,0.4085,0.5915,Female
scenario_00059,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,47.0,62.0,15.0,15.0,-15.0,-1,profile_0011,0.62,0.7,0.8,False,True,0.8,0.8,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,4,3,52.0,46.934,15.422,43.191,37.405,48.199,43.041,39.032,50.54,55.792,59.533,62.353,55.286,62.904,57.735,18.611,25.752,38.005,29.674,17.256,22.483,25.297,30.423,27.352,30.404,27.946,19.374,24.163,26.61,12.308,4.856,7.053,7.532,12.537,26.922,11.868,0.4085,0.5915,Female
scenario_00060,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,423.0,455.0,32.0,32.0,32.0,1,profile_0011,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,4,4,52.0,46.934,15.422,43.191,37.405,48.199,43.041,39.032,50.54,55.792,59.533,62.353,55.286,62.904,57.735,18.611,25.752,38.005,29.674,17.256,22.483,25.297,30.423,27.352,30.404,27.946,19.374,24.163,26.61,12.308,4.856,7.053,7.532,12.537,26.922,11.868,0.4085,0.5915,Female
scenario_00061,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,472.0,510.0,38.0,38.0,-38.0,-1,profile_0011,0.62,0.8,0.9,False,True,0.8,0.9,False,True,0.9,0.8,False,True,False,False,profile_panel_factorial,4,1,52.0,46.934,15.422,43.191,37.405,48.199,43.041,39.032,50.54,55.792,59.533,62.353,55.286,62.904,57.735,18.611,25.752,38.005,29.674,17.256,22.483,25.297,30.423,27.352,30.404,27.946,19.374,24.163,26.61,12.308,4.856,7.053,7.532,12.537,26.922,11.868,0.4085,0.5915,Female
scenario_00062,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,214.0,244.0,30.0,30.0,-30.0,-1,profile_0011,0.68,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.8,False,True,False,False,profile_panel_factorial,4,2,52.0,46.934,15.422,43.191,37.405,48.199,43.041,39.032,50.54,55.792,59.533,62.353,55.286,62.904,57.735,18.611,25.752,38.005,29.674,17.256,22.483,25.297,30.423,27.352,30.404,27.946,19.374,24.163,26.61,12.308,4.856,7.053,7.532,12.537,26.922,11.868,0.4085,0.5915,Female
scenario_00063,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,42.0,68.0,26.0,26.0,-26.0,-1,profile_0011,0.62,0.8,0.9,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,4,3,52.0,46.934,15.422,43.191,37.405,48.199,43.041,39.032,50.54,55.792,59.533,62.353,55.286,62.904,57.735,18.611,25.752,38.005,29.674,17.256,22.483,25.297,30.423,27.352,30.404,27.946,19.374,24.163,26.61,12.308,4.856,7.053,7.532,12.537,26.922,11.868,0.4085,0.5915,Female
