scenario_id,opinion_leaf,opinion_domain,opinion_leaf_label,attack_present,attack_leaf,baseline_score,post_score,delta_score,abs_delta_score,profile_id,exposure_intensity_hint,attack_realism_score,attack_coherence_score,attack_rewrite_required,attack_heuristic_pass,baseline_plausibility_score,baseline_consistency_score,baseline_rewrite_required,baseline_heuristic_pass,post_plausibility_score,post_consistency_score,post_rewrite_required,post_heuristic_pass,baseline_fallback_used,post_fallback_used,scenario_design,profile_panel_index,leaf_repeat_index_within_profile,profile_cont_age_years,profile_cont_big_five_agreeableness_altruism_pct,profile_cont_big_five_agreeableness_compliance_pct,profile_cont_big_five_agreeableness_modesty_pct,profile_cont_big_five_agreeableness_straightforwardness_pct,profile_cont_big_five_agreeableness_tender_mindedness_pct,profile_cont_big_five_agreeableness_trust_pct,profile_cont_big_five_agreeableness_mean_pct,profile_cont_big_five_conscientiousness_achievement_striving_pct,profile_cont_big_five_conscientiousness_competence_pct,profile_cont_big_five_conscientiousness_deliberation_pct,profile_cont_big_five_conscientiousness_dutifulness_pct,profile_cont_big_five_conscientiousness_order_pct,profile_cont_big_five_conscientiousness_self_discipline_pct,profile_cont_big_five_conscientiousness_mean_pct,profile_cont_big_five_extraversion_activity_level_pct,profile_cont_big_five_extraversion_assertiveness_pct,profile_cont_big_five_extraversion_excitement_seeking_pct,profile_cont_big_five_extraversion_gregariousness_pct,profile_cont_big_five_extraversion_positive_emotions_pct,profile_cont_big_five_extraversion_warmth_pct,profile_cont_big_five_extraversion_mean_pct,profile_cont_big_five_neuroticism_anger_hostility_pct,profile_cont_big_five_neuroticism_anxiety_pct,profile_cont_big_five_neuroticism_depression_pct,profile_cont_big_five_neuroticism_impulsiveness_pct,profile_cont_big_five_neuroticism_self_consciousness_pct,profile_cont_big_five_neuroticism_stress_vulnerability_pct,profile_cont_big_five_neuroticism_mean_pct,profile_cont_big_five_openness_to_experience_actions_pct,profile_cont_big_five_openness_to_experience_aesthetics_pct,profile_cont_big_five_openness_to_experience_fantasy_pct,profile_cont_big_five_openness_to_experience_feelings_pct,profile_cont_big_five_openness_to_experience_ideas_pct,profile_cont_big_five_openness_to_experience_values_pct,profile_cont_big_five_openness_to_experience_mean_pct,profile_cont_heuristic_shift_sensitivity_proxy,profile_cont_resilience_index,profile_cat__profile_cat_sex_Female,profile_cat__profile_cat_sex_Male,profile_cat__profile_cat_sex_Other,baseline_abs_score,baseline_extremity_norm,exposure_quality_score,exposure_quality_z,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___conscription_support,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___defense_spending_increase_support,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___strategic_autonomy_support,primary_moderator_value,primary_moderator_z
scenario_00118,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,-683.0,-645.0,38.0,38.0,profile_0136,0.62,0.4,0.5,True,True,0.8,0.7,False,True,0.9,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,30,2,55.0,52.594,52.13,32.651,33.725,23.47,47.868,40.406,33.063,47.681,36.8,32.56,33.19,17.33,33.437,57.79,46.111,47.276,55.237,61.772,53.634,53.637,81.661,74.066,68.365,62.853,67.981,77.116,72.007,5.284,1.419,7.635,0.0,0.0,13.754,4.682,0.6483,0.3517,0.0,0.0,1.0,683.0,0.683,0.5066666666666667,-3.797924637609559,1.0,0.0,0.0,55.0,0.7603403734933847
scenario_00119,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,42.0,65.0,23.0,23.0,profile_0136,0.62,0.7,0.8,False,True,0.3,0.4,True,True,0.8,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,30,3,55.0,52.594,52.13,32.651,33.725,23.47,47.868,40.406,33.063,47.681,36.8,32.56,33.19,17.33,33.437,57.79,46.111,47.276,55.237,61.772,53.634,53.637,81.661,74.066,68.365,62.853,67.981,77.116,72.007,5.284,1.419,7.635,0.0,0.0,13.754,4.682,0.6483,0.3517,0.0,0.0,1.0,42.0,0.042,0.7066666666666667,0.0666641567018712,0.0,1.0,0.0,55.0,0.7603403734933847
scenario_00120,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,217.0,289.0,72.0,72.0,profile_0136,0.62,0.4,0.5,True,True,0.8,0.7,False,True,0.3,0.4,True,True,False,False,profile_panel_repeated_attacked_leaves,30,4,55.0,52.594,52.13,32.651,33.725,23.47,47.868,40.406,33.063,47.681,36.8,32.56,33.19,17.33,33.437,57.79,46.111,47.276,55.237,61.772,53.634,53.637,81.661,74.066,68.365,62.853,67.981,77.116,72.007,5.284,1.419,7.635,0.0,0.0,13.754,4.682,0.6483,0.3517,0.0,0.0,1.0,217.0,0.217,0.5066666666666667,-3.797924637609559,0.0,0.0,1.0,55.0,0.7603403734933847
scenario_00121,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,217.0,240.0,23.0,23.0,profile_0138,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,31,1,30.0,34.275,6.15,23.96,23.073,29.672,44.132,26.877,75.716,70.277,84.5,82.558,91.847,76.645,80.257,44.015,49.894,28.238,42.213,46.402,43.233,42.333,72.525,59.261,67.742,63.456,72.374,74.09,68.241,32.492,51.878,41.67,47.826,53.895,51.484,46.541,0.5349,0.4651,0.0,0.0,1.0,217.0,0.217,0.7066666666666667,0.0666641567018712,0.0,0.0,0.0,30.0,-0.7627773618699664
scenario_00122,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,-387.0,-320.0,67.0,67.0,profile_0138,0.62,0.7,0.8,False,False,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,31,2,30.0,34.275,6.15,23.96,23.073,29.672,44.132,26.877,75.716,70.277,84.5,82.558,91.847,76.645,80.257,44.015,49.894,28.238,42.213,46.402,43.233,42.333,72.525,59.261,67.742,63.456,72.374,74.09,68.241,32.492,51.878,41.67,47.826,53.895,51.484,46.541,0.5349,0.4651,0.0,0.0,1.0,387.0,0.387,0.7066666666666667,0.0666641567018712,1.0,0.0,0.0,30.0,-0.7627773618699664
scenario_00123,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,123.0,150.0,27.0,27.0,profile_0138,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.7,False,False,False,False,profile_panel_repeated_attacked_leaves,31,3,30.0,34.275,6.15,23.96,23.073,29.672,44.132,26.877,75.716,70.277,84.5,82.558,91.847,76.645,80.257,44.015,49.894,28.238,42.213,46.402,43.233,42.333,72.525,59.261,67.742,63.456,72.374,74.09,68.241,32.492,51.878,41.67,47.826,53.895,51.484,46.541,0.5349,0.4651,0.0,0.0,1.0,123.0,0.123,0.7066666666666667,0.0666641567018712,0.0,1.0,0.0,30.0,-0.7627773618699664
scenario_00124,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,623.0,661.0,38.0,38.0,profile_0138,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,31,4,30.0,34.275,6.15,23.96,23.073,29.672,44.132,26.877,75.716,70.277,84.5,82.558,91.847,76.645,80.257,44.015,49.894,28.238,42.213,46.402,43.233,42.333,72.525,59.261,67.742,63.456,72.374,74.09,68.241,32.492,51.878,41.67,47.826,53.895,51.484,46.541,0.5349,0.4651,0.0,0.0,1.0,623.0,0.623,0.7066666666666667,0.0666641567018712,0.0,0.0,1.0,30.0,-0.7627773618699664
scenario_00125,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,623.0,580.0,-43.0,43.0,profile_0142,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,32,1,49.0,88.948,77.793,96.586,81.766,92.102,75.152,85.391,85.381,100.0,99.443,97.449,94.246,97.092,95.602,84.049,89.357,73.451,75.172,87.358,93.548,83.822,97.44,96.094,100.0,98.152,91.162,93.919,96.128,52.55,72.741,48.935,53.539,49.14,69.574,57.746,0.5633,0.4367,0.0,0.0,1.0,623.0,0.623,0.7066666666666667,0.0666641567018712,0.0,0.0,0.0,49.0,0.3947921170061804
scenario_00126,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,150.0,80.0,-70.0,70.0,profile_0142,0.62,0.4,0.5,True,True,0.7,0.6,True,False,0.0,0.0,True,True,False,False,profile_panel_repeated_attacked_leaves,32,2,49.0,88.948,77.793,96.586,81.766,92.102,75.152,85.391,85.381,100.0,99.443,97.449,94.246,97.092,95.602,84.049,89.357,73.451,75.172,87.358,93.548,83.822,97.44,96.094,100.0,98.152,91.162,93.919,96.128,52.55,72.741,48.935,53.539,49.14,69.574,57.746,0.5633,0.4367,0.0,0.0,1.0,150.0,0.15,0.5066666666666667,-3.797924637609559,1.0,0.0,0.0,49.0,0.3947921170061804
scenario_00127,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,217.0,250.0,33.0,33.0,profile_0142,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.7,False,False,False,False,profile_panel_repeated_attacked_leaves,32,3,49.0,88.948,77.793,96.586,81.766,92.102,75.152,85.391,85.381,100.0,99.443,97.449,94.246,97.092,95.602,84.049,89.357,73.451,75.172,87.358,93.548,83.822,97.44,96.094,100.0,98.152,91.162,93.919,96.128,52.55,72.741,48.935,53.539,49.14,69.574,57.746,0.5633,0.4367,0.0,0.0,1.0,217.0,0.217,0.7066666666666667,0.0666641567018712,0.0,1.0,0.0,49.0,0.3947921170061804
scenario_00128,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,520.0,70.0,70.0,profile_0142,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,32,4,49.0,88.948,77.793,96.586,81.766,92.102,75.152,85.391,85.381,100.0,99.443,97.449,94.246,97.092,95.602,84.049,89.357,73.451,75.172,87.358,93.548,83.822,97.44,96.094,100.0,98.152,91.162,93.919,96.128,52.55,72.741,48.935,53.539,49.14,69.574,57.746,0.5633,0.4367,0.0,0.0,1.0,450.0,0.45,0.7066666666666667,0.0666641567018712,0.0,0.0,1.0,49.0,0.3947921170061804
scenario_00129,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,687.0,620.0,-67.0,67.0,profile_0151,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,33,1,35.0,34.692,34.071,25.796,17.846,29.698,44.189,31.048,83.502,88.894,92.753,90.562,88.323,86.36,88.399,35.988,19.651,15.33,33.844,32.405,39.524,29.457,100.0,89.437,88.227,99.834,96.835,100.0,95.722,83.053,91.526,81.904,85.263,100.0,87.942,88.281,0.584,0.416,1.0,0.0,0.0,687.0,0.687,0.7066666666666667,0.0666641567018712,0.0,0.0,0.0,35.0,-0.4581538147972961
scenario_00130,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,-387.0,-320.0,67.0,67.0,profile_0151,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,33,2,35.0,34.692,34.071,25.796,17.846,29.698,44.189,31.048,83.502,88.894,92.753,90.562,88.323,86.36,88.399,35.988,19.651,15.33,33.844,32.405,39.524,29.457,100.0,89.437,88.227,99.834,96.835,100.0,95.722,83.053,91.526,81.904,85.263,100.0,87.942,88.281,0.584,0.416,1.0,0.0,0.0,387.0,0.387,0.7066666666666667,0.0666641567018712,1.0,0.0,0.0,35.0,-0.4581538147972961
scenario_00131,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,42.0,58.0,16.0,16.0,profile_0151,0.62,0.8,0.9,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,33,3,35.0,34.692,34.071,25.796,17.846,29.698,44.189,31.048,83.502,88.894,92.753,90.562,88.323,86.36,88.399,35.988,19.651,15.33,33.844,32.405,39.524,29.457,100.0,89.437,88.227,99.834,96.835,100.0,95.722,83.053,91.526,81.904,85.263,100.0,87.942,88.281,0.584,0.416,1.0,0.0,0.0,42.0,0.042,0.7733333333333333,1.354860421472348,0.0,1.0,0.0,35.0,-0.4581538147972961
scenario_00132,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,400.0,-50.0,50.0,profile_0151,0.62,0.8,0.9,False,True,0.7,0.6,False,False,0.7,0.8,False,False,False,False,profile_panel_repeated_attacked_leaves,33,4,35.0,34.692,34.071,25.796,17.846,29.698,44.189,31.048,83.502,88.894,92.753,90.562,88.323,86.36,88.399,35.988,19.651,15.33,33.844,32.405,39.524,29.457,100.0,89.437,88.227,99.834,96.835,100.0,95.722,83.053,91.526,81.904,85.263,100.0,87.942,88.281,0.584,0.416,1.0,0.0,0.0,450.0,0.45,0.7733333333333333,1.354860421472348,0.0,0.0,1.0,35.0,-0.4581538147972961
scenario_00133,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,423.0,490.0,67.0,67.0,profile_0152,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,34,1,63.0,36.883,47.616,29.32,27.024,25.409,43.354,34.935,25.146,16.387,11.022,3.848,38.318,3.029,16.292,73.409,72.319,64.801,64.404,71.622,71.384,69.656,16.889,25.862,29.347,27.196,26.641,23.553,24.915,90.933,78.608,90.807,85.08,83.982,76.174,84.264,0.3796,0.6204,0.0,0.0,1.0,423.0,0.423,0.7066666666666667,0.0666641567018712,0.0,0.0,0.0,63.0,1.247738048809657
scenario_00134,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,23.0,12.0,-11.0,11.0,profile_0152,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.7,0.6,True,True,False,False,profile_panel_repeated_attacked_leaves,34,2,63.0,36.883,47.616,29.32,27.024,25.409,43.354,34.935,25.146,16.387,11.022,3.848,38.318,3.029,16.292,73.409,72.319,64.801,64.404,71.622,71.384,69.656,16.889,25.862,29.347,27.196,26.641,23.553,24.915,90.933,78.608,90.807,85.08,83.982,76.174,84.264,0.3796,0.6204,0.0,0.0,1.0,23.0,0.023,0.7066666666666667,0.0666641567018712,1.0,0.0,0.0,63.0,1.247738048809657
scenario_00135,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,423.0,380.0,-43.0,43.0,profile_0152,0.62,0.8,0.9,False,True,0.0,0.0,True,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,34,3,63.0,36.883,47.616,29.32,27.024,25.409,43.354,34.935,25.146,16.387,11.022,3.848,38.318,3.029,16.292,73.409,72.319,64.801,64.404,71.622,71.384,69.656,16.889,25.862,29.347,27.196,26.641,23.553,24.915,90.933,78.608,90.807,85.08,83.982,76.174,84.264,0.3796,0.6204,0.0,0.0,1.0,423.0,0.423,0.7733333333333333,1.354860421472348,0.0,1.0,0.0,63.0,1.247738048809657
scenario_00136,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,650.0,720.0,70.0,70.0,profile_0152,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,34,4,63.0,36.883,47.616,29.32,27.024,25.409,43.354,34.935,25.146,16.387,11.022,3.848,38.318,3.029,16.292,73.409,72.319,64.801,64.404,71.622,71.384,69.656,16.889,25.862,29.347,27.196,26.641,23.553,24.915,90.933,78.608,90.807,85.08,83.982,76.174,84.264,0.3796,0.6204,0.0,0.0,1.0,650.0,0.65,0.7066666666666667,0.0666641567018712,0.0,0.0,1.0,63.0,1.247738048809657
scenario_00137,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,678.0,721.0,43.0,43.0,profile_0154,0.65,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,35,1,45.0,86.43,90.95,77.947,91.293,89.528,87.571,87.287,0.076,0.0,18.373,15.286,6.613,19.087,9.906,82.485,91.555,99.952,93.974,87.099,77.816,88.814,39.109,41.596,29.542,33.764,36.949,35.722,36.114,96.081,84.677,91.821,88.446,91.775,83.405,89.367,0.4859,0.5141,0.0,0.0,1.0,678.0,0.678,0.7166666666666668,0.2598935964174452,0.0,0.0,0.0,45.0,0.1510932793480442
scenario_00138,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,42.0,28.0,-14.0,14.0,profile_0154,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.7,0.6,False,True,False,False,profile_panel_repeated_attacked_leaves,35,2,45.0,86.43,90.95,77.947,91.293,89.528,87.571,87.287,0.076,0.0,18.373,15.286,6.613,19.087,9.906,82.485,91.555,99.952,93.974,87.099,77.816,88.814,39.109,41.596,29.542,33.764,36.949,35.722,36.114,96.081,84.677,91.821,88.446,91.775,83.405,89.367,0.4859,0.5141,0.0,0.0,1.0,42.0,0.042,0.7066666666666667,0.0666641567018712,1.0,0.0,0.0,45.0,0.1510932793480442
scenario_00139,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,327.0,392.0,65.0,65.0,profile_0154,0.62,0.7,0.6,True,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,35,3,45.0,86.43,90.95,77.947,91.293,89.528,87.571,87.287,0.076,0.0,18.373,15.286,6.613,19.087,9.906,82.485,91.555,99.952,93.974,87.099,77.816,88.814,39.109,41.596,29.542,33.764,36.949,35.722,36.114,96.081,84.677,91.821,88.446,91.775,83.405,89.367,0.4859,0.5141,0.0,0.0,1.0,327.0,0.327,0.64,-1.2215321080686057,0.0,1.0,0.0,45.0,0.1510932793480442
scenario_00140,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,723.0,680.0,-43.0,43.0,profile_0154,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,35,4,45.0,86.43,90.95,77.947,91.293,89.528,87.571,87.287,0.076,0.0,18.373,15.286,6.613,19.087,9.906,82.485,91.555,99.952,93.974,87.099,77.816,88.814,39.109,41.596,29.542,33.764,36.949,35.722,36.114,96.081,84.677,91.821,88.446,91.775,83.405,89.367,0.4859,0.5141,0.0,0.0,1.0,723.0,0.723,0.7066666666666667,0.0666641567018712,0.0,0.0,1.0,45.0,0.1510932793480442
scenario_00141,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,123.0,105.0,-18.0,18.0,profile_0159,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,36,1,18.0,52.763,64.751,69.788,68.476,57.679,69.679,63.856,22.047,43.474,25.161,28.103,28.853,7.567,25.868,47.293,37.799,37.981,52.902,46.715,41.204,43.982,81.356,91.506,88.87,77.263,82.132,76.872,83.0,55.562,43.815,27.484,37.557,35.643,55.27,42.555,0.7713,0.2287,0.0,1.0,0.0,123.0,0.123,0.7066666666666667,0.0666641567018712,0.0,0.0,0.0,18.0,-1.493873874844375
scenario_00142,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,120.0,100.0,-20.0,20.0,profile_0159,0.62,0.7,0.8,False,True,0.3,0.4,True,True,0.0,0.0,True,False,False,False,profile_panel_repeated_attacked_leaves,36,2,18.0,52.763,64.751,69.788,68.476,57.679,69.679,63.856,22.047,43.474,25.161,28.103,28.853,7.567,25.868,47.293,37.799,37.981,52.902,46.715,41.204,43.982,81.356,91.506,88.87,77.263,82.132,76.872,83.0,55.562,43.815,27.484,37.557,35.643,55.27,42.555,0.7713,0.2287,0.0,1.0,0.0,120.0,0.12,0.7066666666666667,0.0666641567018712,1.0,0.0,0.0,18.0,-1.493873874844375
scenario_00143,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,123.0,150.0,27.0,27.0,profile_0159,0.62,0.6,0.7,True,True,0.0,0.0,True,True,0.7,0.8,False,False,False,False,profile_panel_repeated_attacked_leaves,36,3,18.0,52.763,64.751,69.788,68.476,57.679,69.679,63.856,22.047,43.474,25.161,28.103,28.853,7.567,25.868,47.293,37.799,37.981,52.902,46.715,41.204,43.982,81.356,91.506,88.87,77.263,82.132,76.872,83.0,55.562,43.815,27.484,37.557,35.643,55.27,42.555,0.7713,0.2287,0.0,1.0,0.0,123.0,0.123,0.64,-1.2215321080686057,0.0,1.0,0.0,18.0,-1.493873874844375
scenario_00144,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,150.0,180.0,30.0,30.0,profile_0159,0.62,0.7,0.8,False,True,0.4,0.3,True,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,36,4,18.0,52.763,64.751,69.788,68.476,57.679,69.679,63.856,22.047,43.474,25.161,28.103,28.853,7.567,25.868,47.293,37.799,37.981,52.902,46.715,41.204,43.982,81.356,91.506,88.87,77.263,82.132,76.872,83.0,55.562,43.815,27.484,37.557,35.643,55.27,42.555,0.7713,0.2287,0.0,1.0,0.0,150.0,0.15,0.7066666666666667,0.0666641567018712,0.0,0.0,1.0,18.0,-1.493873874844375
scenario_00145,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,217.0,245.0,28.0,28.0,profile_0162,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,37,1,45.0,40.471,15.774,10.805,30.701,13.561,23.748,22.51,30.958,42.549,40.185,21.136,40.041,22.427,32.883,30.59,26.27,27.05,24.2,31.951,26.638,27.783,84.088,75.286,80.671,95.299,90.256,84.2,84.967,76.621,57.318,49.269,72.71,81.847,55.006,65.462,0.6722,0.3278,0.0,0.0,1.0,217.0,0.217,0.7066666666666667,0.0666641567018712,0.0,0.0,0.0,45.0,0.1510932793480442
scenario_00146,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,-450.0,-420.0,30.0,30.0,profile_0162,0.62,0.7,0.8,False,True,0.6,0.5,True,False,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,37,2,45.0,40.471,15.774,10.805,30.701,13.561,23.748,22.51,30.958,42.549,40.185,21.136,40.041,22.427,32.883,30.59,26.27,27.05,24.2,31.951,26.638,27.783,84.088,75.286,80.671,95.299,90.256,84.2,84.967,76.621,57.318,49.269,72.71,81.847,55.006,65.462,0.6722,0.3278,0.0,0.0,1.0,450.0,0.45,0.7066666666666667,0.0666641567018712,1.0,0.0,0.0,45.0,0.1510932793480442
scenario_00147,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,42.0,100.0,58.0,58.0,profile_0162,0.65,0.7,0.8,False,True,0.8,0.7,False,True,0.2,0.3,True,False,False,False,profile_panel_repeated_attacked_leaves,37,3,45.0,40.471,15.774,10.805,30.701,13.561,23.748,22.51,30.958,42.549,40.185,21.136,40.041,22.427,32.883,30.59,26.27,27.05,24.2,31.951,26.638,27.783,84.088,75.286,80.671,95.299,90.256,84.2,84.967,76.621,57.318,49.269,72.71,81.847,55.006,65.462,0.6722,0.3278,0.0,0.0,1.0,42.0,0.042,0.7166666666666668,0.2598935964174452,0.0,1.0,0.0,45.0,0.1510932793480442
