config_label,config_n_tasks,config_attack_leaf,config_attack_label,config_opinion_leaf,config_opinion_label,config_opinion_domain,adversarial_direction,task_reliability_weight,profile_id,sex,age_years,bf_agreeableness,bf_conscientiousness,bf_extraversion,bf_neuroticism,bf_openness,predicted_adversarial_effectivity,config_csi_pct,config_csi_raw,observed_baseline_score,observed_post_score,observed_delta_score,observed_abs_delta_score,observed_adversarial_effectivity
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0295,Female,65.0,39.992,94.827,42.696,73.502,47.931,1.767287261190579,37.0,1.767287261190579,487.0,420.0,-67.0,67.0,67.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0316,Other,39.0,71.037,80.235,52.083,34.622,85.899,0.8362048359141734,36.0,0.8362048359141734,687.0,650.0,-37.0,37.0,37.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0337,Female,53.0,2.705,48.895,39.291,1.415,53.046,0.8279918923990253,35.0,0.8279918923990253,623.0,687.0,64.0,64.0,-64.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0354,Other,41.0,38.744,61.095,79.461,63.03,57.187,0.6548781744763308,34.0,0.6548781744763308,450.0,480.0,30.0,30.0,-30.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0456,Other,57.0,8.208,71.969,17.483,24.491,20.156,-0.27992444161882535,33.0,-0.27992444161882535,65.0,78.0,13.0,13.0,-13.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0437,Male,44.0,86.134,28.814,85.754,71.197,73.959,-0.31510935710729493,32.0,-0.31510935710729493,450.0,420.0,-30.0,30.0,30.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0003,Male,20.0,21.068,89.378,55.417,64.012,50.349,-0.3738884549175403,31.0,-0.3738884549175403,217.0,180.0,-37.0,37.0,37.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0224,Male,40.0,46.691,9.125,62.552,69.727,48.091,-0.3937581387977567,30.0,-0.3937581387977567,325.0,375.0,50.0,50.0,-50.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0219,Male,18.0,41.277,85.818,37.314,29.024,36.511,-1.184091611054677,28.999999999999996,-1.184091611054677,450.0,420.0,-30.0,30.0,30.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0446,Male,18.0,63.672,58.796,49.983,6.089,55.193,-1.500989089137109,28.000000000000004,-1.500989089137109,217.0,250.0,33.0,33.0,-33.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0156,Other,34.0,55.798,76.873,81.965,6.441,26.73,-1.7887779318603245,27.0,-1.7887779318603245,650.0,600.0,-50.0,50.0,50.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0467,Male,18.0,25.694,41.113,96.754,67.286,26.65,-2.0314141409620325,26.0,-2.0314141409620325,450.0,420.0,-30.0,30.0,30.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0287,Female,63.0,4.08,29.874,78.466,31.4,41.138,-2.9130542207927475,25.0,-2.9130542207927475,687.0,720.0,33.0,33.0,-33.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0496,Other,43.0,75.461,32.92,79.872,28.461,4.843,-3.3927433836725482,24.0,-3.3927433836725482,450.0,370.0,-80.0,80.0,80.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0326,Male,44.0,51.508,62.339,59.4,46.248,73.102,-3.472641508330044,23.0,-3.472641508330044,623.0,660.0,37.0,37.0,-37.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0243,Other,58.0,42.111,90.828,85.168,71.267,93.862,-5.737788723652068,22.0,-5.737788723652068,687.0,720.0,33.0,33.0,-33.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0180,Male,73.0,34.14,32.815,40.038,65.529,69.99,-6.267248698233186,21.0,-6.267248698233186,623.0,600.0,-23.0,23.0,23.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0342,Other,77.0,56.569,40.437,70.424,67.12,30.69,-6.441592952784216,20.0,-6.441592952784216,452.0,420.0,-32.0,32.0,32.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0010,Other,74.0,59.774,49.604,47.461,22.921,38.083,-6.918311988889137,19.0,-6.918311988889137,487.0,523.0,36.0,36.0,-36.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0105,Male,48.0,74.961,63.798,8.801,17.517,39.289,-7.353812522044052,18.0,-7.353812522044052,423.0,467.0,44.0,44.0,-44.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0466,Female,65.0,49.772,24.86,92.964,18.359,66.542,-8.551660794557367,17.0,-8.551660794557367,623.0,660.0,37.0,37.0,-37.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0096,Male,38.0,21.647,70.776,55.644,5.099,84.853,-8.65832571682473,16.0,-8.65832571682473,687.0,650.0,-37.0,37.0,37.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0311,Male,45.0,33.829,35.322,83.665,30.487,51.698,-8.81075975418479,15.0,-8.81075975418479,650.0,680.0,30.0,30.0,-30.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0119,Male,51.0,21.715,44.037,78.287,58.053,92.4,-8.93496071490145,14.000000000000002,-8.93496071490145,650.0,680.0,30.0,30.0,-30.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0257,Male,47.0,46.84,75.051,45.647,62.215,22.818,-9.025124176514376,13.0,-9.025124176514376,623.0,650.0,27.0,27.0,-27.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0048,Male,53.0,53.87,42.8,70.955,52.259,6.229,-11.119216343366972,12.0,-11.119216343366972,450.0,510.0,60.0,60.0,-60.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0315,Male,61.0,54.976,22.292,39.855,11.101,18.555,-11.678071749460253,11.0,-11.678071749460253,623.0,650.0,27.0,27.0,-27.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0113,Male,60.0,69.148,77.601,78.819,80.823,64.16,-12.260867752176178,10.0,-12.260867752176178,682.0,720.0,38.0,38.0,-38.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0374,Female,72.0,17.294,95.984,76.132,63.443,23.929,-12.781303253812116,9.0,-12.781303253812116,687.0,724.0,37.0,37.0,-37.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0193,Male,39.0,27.793,96.647,84.57,69.186,79.894,-13.17390427615803,8.0,-13.17390427615803,687.0,723.0,36.0,36.0,-36.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0171,Male,55.0,4.338,12.476,89.817,11.986,87.011,-13.293678376900383,7.000000000000001,-13.293678376900383,650.0,720.0,70.0,70.0,-70.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0378,Male,45.0,77.707,89.03,86.809,26.412,84.372,-13.358119725125789,6.0,-13.358119725125789,687.0,724.0,37.0,37.0,-37.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0210,Male,68.0,31.429,95.413,9.1,30.972,35.664,-13.372202193486999,5.0,-13.372202193486999,650.0,680.0,30.0,30.0,-30.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0285,Other,51.0,41.713,68.663,75.277,46.185,11.906,-13.639209634764988,4.0,-13.639209634764988,650.0,680.0,30.0,30.0,-30.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0191,Male,65.0,11.511,91.475,73.913,82.405,13.428,-18.004861135106733,3.0,-18.004861135106733,720.0,755.0,35.0,35.0,-35.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0455,Male,38.0,7.142,90.518,89.47,35.442,46.488,-22.11256642835866,2.0,-22.11256642835866,687.0,732.0,45.0,45.0,-45.0
Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Alliance_Commitment_Support,Defense_and_National_Security,-1,0.13864353420790035,profile_0338,Male,63.0,76.462,71.625,85.832,17.089,24.617,-25.61724407688782,1.0,-25.61724407688782,682.0,720.0,38.0,38.0,-38.0
Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0191,Male,65.0,11.511,91.475,73.913,82.405,13.428,-14.628890448267411,100.0,-14.628890448267411,450.0,390.0,-60.0,60.0,60.0
Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0467,Male,18.0,25.694,41.113,96.754,67.286,26.65,-15.647634658329626,99.0,-15.647634658329626,42.0,28.0,-14.0,14.0,14.0
Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0288,Female,37.0,12.632,27.063,54.288,91.998,19.238,-16.14693779978466,98.0,-16.14693779978466,217.0,289.0,72.0,72.0,-72.0
Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0450,Male,43.0,40.305,31.204,49.4,96.2,8.701,-16.649572010021252,97.0,-16.649572010021252,67.0,24.0,-43.0,43.0,43.0
